run,run_name,orthogonalizer_type,orth_schedule_name,train/tokens,spec/label,spec/matrix_index,spec/sample_slot,spec/candidate_position,spec/candidate_count,spec/rows,spec/cols,spec/semi_orth_side,spec/buffer_post_semi_orth_error,spec/buffer_post_stable_rank,spec/buffer_post_sv_max,spec/buffer_post_sv_min,spec/buffer_post_sv_std,spec/buffer_post_svd_entropy,spec/g_post_semi_orth_error,spec/g_post_stable_rank,spec/g_post_sv_max,spec/g_post_sv_min,spec/g_post_sv_std,spec/g_post_svd_entropy,spec/g_pre_semi_orth_error,spec/g_pre_stable_rank,spec/g_pre_sv_max,spec/g_pre_sv_min,spec/g_pre_sv_std,spec/g_pre_svd_entropy
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,10092544,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,9.132327697451498,1.193349838256836,15.886561393737793,0.0014091162011027336,0.6163294315338135,4.905206203460693,0.9312929841772605,110.591796875,0.7312194108963013,0.008081004954874516,0.19305899739265442,6.2167534828186035,9.181748822350334,1.1959145069122314,15.92892074584961,0.0014134189113974571,0.6186564564704895,4.901350498199463
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,10092544,blocks.6.mlp.fc2,0,7,41,66,768,3072,rows,8.87322826333955,1.180348515510559,15.658711433410645,0.0012965964851900935,0.6049273014068604,4.8475871086120605,0.9331003422119809,108.94525909423828,0.7275291681289673,0.007824784144759178,0.19270530343055725,6.201858043670654,8.920120463500087,1.1823254823684692,15.699714660644531,0.001299209543503821,0.6070352792739868,4.844176769256592
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,10092544,blocks.7.mlp.fc2,0,8,47,66,768,3072,rows,9.449965710139947,1.1618597507476807,16.1645450592041,0.001191185787320137,0.6205254197120667,4.768667697906494,0.9343250922587383,102.02473449707031,0.7460341453552246,0.007553199306130409,0.1930747628211975,6.188971519470215,9.507337558579184,1.1631330251693726,16.213443756103516,0.0011933516943827271,0.6227614879608154,4.7653584480285645
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,10092544,blocks.8.mlp.fc2,0,9,53,66,768,3072,rows,8.572953551679253,1.1736406087875366,15.388381958007812,0.0010580456582829356,0.5937283635139465,4.742828369140625,0.9376351865969653,99.40640258789062,0.7362556457519531,0.006395041476935148,0.19067876040935516,6.16841983795166,8.631031274604554,1.1746602058410645,15.440470695495605,0.0010613203048706055,0.5960177779197693,4.73950719833374
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,10092544,blocks.9.mlp.fc2,0,10,59,66,768,3072,rows,7.943842640670904,1.1627476215362549,14.808534622192383,0.001012408989481628,0.5690854787826538,4.704233169555664,0.9406085865137965,96.42379760742188,0.7286966443061829,0.006484835874289274,0.18737754225730896,6.1567158699035645,7.993525302528306,1.1636182069778442,14.85498046875,0.001016251277178526,0.5711001753807068,4.7013068199157715
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,10092544,blocks.10.mlp.fc2,0,11,65,66,768,3072,rows,7.122237775137524,1.1841181516647339,14.009584426879883,0.0010968174319714308,0.5431091785430908,4.687230587005615,0.9427275176567873,94.81869506835938,0.7220670580863953,0.006981605663895607,0.18616731464862823,6.139273643493652,7.181733303680314,1.184279203414917,14.068546295166016,0.0010944489622488618,0.5454576015472412,4.683993816375732
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.0.attn.q_proj,0,0,0,66,768,768,cols,12.521015268237841,8.387768745422363,14.210755348205566,0.00014095974620431662,1.3154009580612183,5.808844089508057,0.541431196253294,467.99725341796875,1.0048006772994995,0.0006161238998174667,0.3159571588039398,6.518980026245117,12.769208886479657,8.120402336120605,14.524465560913086,0.00028605779516510665,1.3237074613571167,5.806997299194336
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.1.attn.q_proj,0,1,6,66,768,768,cols,2.1195727344453807,3.803551197052002,6.731043815612793,1.493707259214716e-06,0.45296868681907654,4.990936279296875,0.8174097438924693,211.7024688720703,1.0031986236572266,7.253929652506486e-05,0.36592504382133484,6.1683454513549805,2.114627070558902,3.8390204906463623,6.7095746994018555,3.355509079483454e-06,0.45358067750930786,4.991267681121826
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.2.attn.q_proj,0,2,12,66,768,768,cols,1.4856337135308768,4.107585906982422,5.192076206207275,1.3077989024168346e-05,0.36163872480392456,5.071759223937988,0.8139277922422584,213.52098083496094,1.0038070678710938,0.00021922447194810957,0.3626957833766937,6.19024658203125,1.520219085629554,3.9963419437408447,5.314291477203369,1.2167675777163822e-05,0.3652883768081665,5.067774772644043
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.3.attn.q_proj,0,3,18,66,768,768,cols,2.3888560047707874,2.7725696563720703,7.625807762145996,1.2701601008302532e-05,0.43976691365242004,4.93467903137207,0.8476686064413145,179.17001342773438,1.0030421018600464,4.0047470974968746e-05,0.3591231405735016,6.05283260345459,2.530321345659018,2.643845796585083,7.9191575050354,9.62659851211356e-06,0.4463100731372833,4.929429531097412
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.4.attn.q_proj,0,4,24,66,768,768,cols,1.1123092516246016,4.204717636108398,3.7361531257629395,3.8579969441343565e-06,0.2627783715724945,5.054563999176025,0.8134157304075929,216.04208374023438,1.0050973892211914,0.00020258952281437814,0.3692828118801117,6.1694536209106445,1.1186136000108298,4.154232978820801,3.7824578285217285,1.8226113525088294e-06,0.26449960470199585,5.052726745605469
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.5.attn.q_proj,0,5,30,66,768,768,cols,1.1207327376303666,4.655891418457031,3.6883459091186523,3.4208867418783484e-06,0.2726001441478729,5.075092315673828,0.8123406070313413,216.89833068847656,1.004726529121399,2.855654020095244e-05,0.36854463815689087,6.175176620483398,1.131018986210759,4.5412917137146,3.7627530097961426,9.840922530202079e-07,0.27477017045021057,5.072517395019531
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,1.0135583332858802,3.090102195739746,2.8095314502716064,0.0009747534641064703,0.15899688005447388,5.841859340667725,0.8306506718495007,218.96810913085938,0.8140166997909546,0.012816013768315315,0.21395936608314514,6.4745869636535645,1.0212154471775323,2.9185383319854736,2.9525253772735596,0.0009749674936756492,0.1630164086818695,5.833380222320557
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.6.mlp.fc2,0,7,41,66,768,3072,rows,1.0043509246595719,3.3027830123901367,2.5590813159942627,0.0009504418121650815,0.14944949746131897,5.848300457000732,0.8232103583313967,222.62747192382812,0.8255691528320312,0.014351285062730312,0.21525877714157104,6.481199741363525,1.0090150921880157,3.1308069229125977,2.6773364543914795,0.0009525399655103683,0.15274891257286072,5.840950012207031
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.7.mlp.fc2,0,8,47,66,768,3072,rows,1.0032220485557835,3.3046605587005615,2.5071871280670166,0.0008783804951235652,0.14669285714626312,5.845411777496338,0.8200096277371595,223.02227783203125,0.8325668573379517,0.013432590290904045,0.21610689163208008,6.483137130737305,1.007269332989589,3.1407723426818848,2.616924285888672,0.0008768072002567351,0.14973951876163483,5.838548183441162
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.8.mlp.fc2,0,9,53,66,768,3072,rows,1.0045861702712504,3.252443552017212,2.53836727142334,0.0009266805718652904,0.1478835791349411,5.832659721374512,0.8213048551116988,224.2066192626953,0.8272896409034729,0.01480733510106802,0.2157830446958542,6.48250150680542,1.0084494841023595,3.107295036315918,2.6394102573394775,0.0009281280217692256,0.15072141587734222,5.826269149780273
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.9.mlp.fc2,0,10,59,66,768,3072,rows,1.004081335115703,3.2912673950195312,2.5153567790985107,0.0009326367289759219,0.14792628586292267,5.816134929656982,0.8215773353272151,222.83096313476562,0.8294824361801147,0.015471271239221096,0.21653755009174347,6.4807024002075195,1.0072751143328835,3.161982297897339,2.6022350788116455,0.0009361656848341227,0.1503409445285797,5.810742378234863
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,20054016,blocks.10.mlp.fc2,0,11,65,66,768,3072,rows,1.0150240414620952,3.0259592533111572,2.7858660221099854,0.0009114590939134359,0.1586868315935135,5.7734575271606445,0.8281537509758671,216.3918914794922,0.8259321451187134,0.015101446770131588,0.2161344289779663,6.4736528396606445,1.0194354128724303,2.9261250495910645,2.872141122817993,0.0009173258440569043,0.16120044887065887,5.76799201965332
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,30015488,blocks.0.attn.q_proj,0,0,0,66,768,768,cols,6.0201810475907624,7.957508087158203,10.847027778625488,8.496877853758633e-05,0.9276986122131348,5.997282981872559,0.4471819828138861,553.873779296875,1.005769968032837,0.0009040595614351332,0.2865256667137146,6.55864953994751,6.115684984588889,7.83326530456543,10.97951602935791,0.00010219483374385163,0.9322291612625122,5.996336460113525
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,30015488,blocks.1.attn.q_proj,0,1,6,66,768,768,cols,2.648933862409833,3.550023078918457,7.768825531005859,7.271823051269166e-06,0.5005182027816772,5.181029319763184,0.7838289490167464,247.2477569580078,1.00471830368042,8.934963989304379e-05,0.37432941794395447,6.235476493835449,2.6876864818156787,3.5284054279327393,7.836919784545898,8.79272283782484e-06,0.5034825205802917,5.179039478302002
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,30015488,blocks.2.attn.q_proj,0,2,12,66,768,768,cols,2.0600434814000383,3.3488285541534424,6.83217716217041,1.546005478303414e-05,0.4233333468437195,5.334491729736328,0.7523435469577432,280.0744934082031,1.0032576322555542,9.230415162164718e-05,0.3749054968357086,6.296182632446289,2.0991303175087253,3.31266713142395,6.919147968292236,2.3505815988755785e-05,0.4265815019607544,5.332023620605469
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,30015488,blocks.3.attn.q_proj,0,3,18,66,768,768,cols,2.750592452298167,4.465831756591797,7.886982440948486,9.971492431759543e-08,0.5613881945610046,5.290395259857178,0.7547256668716695,281.64044189453125,1.005272388458252,0.0004127144056838006,0.388796865940094,6.253430366516113,2.7814565664295454,4.440099239349365,7.941862106323242,1.9196972061763518e-05,0.5637337565422058,5.289863586425781
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,30015488,blocks.4.attn.q_proj,0,4,24,66,768,768,cols,1.8600317158265491,3.525987386703491,6.574918270111084,1.0709240086725913e-05,0.4129226803779602,5.394491195678711,0.7364260635318527,298.4789123535156,1.0055370330810547,7.693468796787784e-05,0.38251492381095886,6.30355978012085,1.8955481594977204,3.4791345596313477,6.66145133972168,1.639146648813039e-05,0.4157481789588928,5.392917633056641
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,30015488,blocks.5.attn.q_proj,0,5,30,66,768,768,cols,1.3133857479215152,4.703699588775635,4.772167205810547,1.889939812826924e-05,0.3407747149467468,5.531033992767334,0.705411772125845,327.92327880859375,1.0038492679595947,0.0007772943936288357,0.37323230504989624,6.3627824783325195,1.3398231425526217,4.542680740356445,4.893777370452881,2.7894211598322727e-05,0.3436983525753021,5.528802871704102
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,30015488,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,0.9846717138633206,5.469775676727295,2.0452516078948975,0.0009477101848460734,0.14062491059303284,6.082488536834717,0.7639209622072654,274.9890441894531,0.8598529100418091,0.014441581442952156,0.21723198890686035,6.526037216186523,0.9865704721825082,5.0781049728393555,2.1531758308410645,0.0009494822006672621,0.14332707226276398,6.077591896057129
