run_name,orth_schedule_name,orthogonalizer_type,seed,lr_mul,train/tokens,spec/label,spec/buffer_post_semi_orth_error,spec/buffer_post_stable_rank,spec/buffer_post_sv_max,spec/buffer_post_sv_min,spec/buffer_post_sv_std,spec/buffer_post_svd_entropy,spec/candidate_count,spec/candidate_position,spec/cols,spec/g_post_semi_orth_error,spec/g_post_stable_rank,spec/g_post_sv_max,spec/g_post_sv_min,spec/g_post_sv_std,spec/g_post_svd_entropy,spec/g_pre_semi_orth_error,spec/g_pre_stable_rank,spec/g_pre_sv_max,spec/g_pre_sv_min,spec/g_pre_sv_std,spec/g_pre_svd_entropy,spec/matrix_index,spec/rows,spec/sample_slot,spec/semi_orth_side
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.4.attn.q_proj,7.410182258060723,1.8230396509170532,14.275158882141113,1.9739165509236045e-05,0.6448996663093567,5.6605024337768555,66,24,768,0.5186564546631126,379.6954650878906,1.203579068183899,0.0011379191419109702,0.3169555068016052,6.53973913192749,7.49252895892856,1.8177016973495483,14.355392456054688,5.7921668485505506e-05,0.6477603316307068,5.659621238708496,0,768,4,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.5.attn.q_proj,2.6981575957304678,2.0463712215423584,8.411116600036621,0.00010690956696635112,0.39007723331451416,5.874195575714111,66,30,768,0.44876789475276824,413.51617431640625,1.2039207220077515,0.0039624120108783245,0.26681971549987793,6.580661773681641,2.704577915110165,2.04805064201355,8.422346115112305,8.044855348998681e-05,0.3907211124897003,5.874375820159912,0,768,5,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.5.mlp.fc2,0.9442453267481692,16.572378158569336,1.9137736558914185,0.0009335475624538958,0.19766856729984283,6.2757487297058105,66,35,3072,0.773774504772262,248.68075561523438,0.8844984173774719,0.03735965117812157,0.21328693628311157,6.5262770652771,0.9444591676245544,16.199064254760742,1.9418208599090576,0.0009373904904350638,0.1984473466873169,6.275318622589111,0,768,6,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.6.mlp.fc2,0.952608796904495,12.822152137756348,2.0785317420959473,0.0008240624447353184,0.19311733543872833,6.254941463470459,66,41,3072,0.7792364976753621,246.99359130859375,0.8744173049926758,0.032749198377132416,0.20981943607330322,6.526516914367676,0.9529453536748599,12.57768726348877,2.1051506996154785,0.0008259478490799665,0.1938626915216446,6.254497528076172,0,768,7,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.7.mlp.fc2,0.9644329516267693,9.467297554016113,2.4444339275360107,0.0008859707741066813,0.20166893303394318,6.222511291503906,66,47,3072,0.7781718357774531,248.54246520996094,0.873181164264679,0.03520066663622856,0.20835275948047638,6.529078960418701,0.9651731012195105,9.318392753601074,2.471376657485962,0.0008875409257598221,0.2024097740650177,6.22218132019043,0,768,8,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.8.mlp.fc2,0.9820392067243252,7.539925575256348,2.790827512741089,0.0008756932802498341,0.21175692975521088,6.192256927490234,66,53,3072,0.7798343849277466,250.96728515625,0.8646573424339294,0.03209616243839264,0.2068638950586319,6.529515266418457,0.9832003619948418,7.448184967041016,2.8161544799804688,0.0008753082365728915,0.2124878615140915,6.19195556640625,0,768,9,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.9.mlp.fc2,1.0241231875526604,5.576912879943848,3.35107159614563,0.0008388807182200253,0.22499306499958038,6.167872905731201,66,59,3072,0.7784073566911931,252.35694885253906,0.8652110695838928,0.03168865665793419,0.20720092952251434,6.529897689819336,1.026387409358686,5.521240711212158,3.3780951499938965,0.0008395276381634176,0.22579221427440643,6.167547225952148,0,768,10,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,90046464,blocks.10.mlp.fc2,1.2337861486758348,3.6094963550567627,4.724937915802002,0.0009878528071567416,0.26819226145744324,6.114674091339111,66,65,3072,0.773558530304899,251.13519287109375,0.8786156177520752,0.03354848548769951,0.21014806628227234,6.529699325561523,1.2437668119677974,3.568457841873169,4.771448612213135,0.0009904345497488976,0.26951828598976135,6.113992214202881,0,768,11,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.0.attn.q_proj,3.8416304901295213,2.4529342651367188,9.967159271240234,9.88010287983343e-05,0.5078205466270447,5.879387855529785,66,0,768,0.43635280415516603,417.9818115234375,1.2038898468017578,0.00530321104452014,0.25526052713394165,6.587754726409912,3.876748296415426,2.447502851486206,10.019135475158691,0.00012515673006419092,0.5099971890449524,5.8785834312438965,0,768,0,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.1.attn.q_proj,5.208905515410423,1.9733980894088745,11.815634727478027,1.5457371773663908e-05,0.5703932642936707,5.334755897521973,66,6,768,0.6177542191867529,314.9732971191406,1.2037912607192993,0.00031121427309699357,0.36440497636795044,6.465939044952393,5.32119792273198,1.959290623664856,11.9488525390625,1.3749743175139884e-06,0.5749704837799072,5.332395553588867,0,768,1,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.2.attn.q_proj,4.8617859555441925,1.6953620910644531,11.51525592803955,7.821262261131778e-05,0.5067185759544373,5.644428730010986,66,12,768,0.514742175537841,384.2546691894531,1.2039276361465454,0.000951137044467032,0.3147294223308563,6.543243885040283,4.919376393820377,1.6929957866668701,11.585238456726074,6.141652556834742e-05,0.5095677375793457,5.643034934997559,0,768,2,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.3.attn.q_proj,10.328108809469892,1.7768124341964722,16.863428115844727,3.208624184480868e-05,0.7563533782958984,5.628964424133301,66,18,768,0.5435681940940803,365.0176696777344,1.2038953304290771,0.002409045584499836,0.33328473567962646,6.5211334228515625,10.569801995432073,1.7647541761398315,17.061878204345703,3.5273480989417294e-06,0.7631338834762573,5.6266021728515625,0,768,3,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.4.attn.q_proj,7.311643941739109,1.9613144397735596,14.144743919372559,1.2093312761862762e-05,0.6610169410705566,5.662144184112549,66,24,768,0.5229745675000644,378.1226806640625,1.2033116817474365,7.768267823848873e-05,0.31971484422683716,6.5372395515441895,7.45398777150606,1.9508131742477417,14.284623146057129,1.0360863598180003e-05,0.6660953164100647,5.6602301597595215,0,768,4,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.5.attn.q_proj,3.1982735233370634,1.9292606115341187,9.241803169250488,3.720689710462466e-05,0.41834762692451477,5.869129180908203,66,30,768,0.4520313253915459,413.28656005859375,1.2039865255355835,0.0015348268207162619,0.2699434757232666,6.578954696655273,3.2217322873121677,1.9275798797607422,9.278471946716309,1.9240997062297538e-05,0.41988301277160645,5.868748664855957,0,768,5,cols
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.5.mlp.fc2,0.9453383447584279,15.10566234588623,2.148409605026245,0.0010572265600785613,0.21436844766139984,6.268179893493652,66,35,3072,0.7754382239563175,250.343994140625,0.8773729801177979,0.03669538348913193,0.21184641122817993,6.526804447174072,0.9459578432226518,14.79670524597168,2.1804213523864746,0.001060711801983416,0.21559374034404755,6.267358303070068,0,768,6,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.6.mlp.fc2,0.9599227467763024,10.631513595581055,2.4745938777923584,0.000938441080506891,0.21314476430416107,6.2420735359191895,66,41,3072,0.780587611368416,248.9546356201172,0.8676632642745972,0.033732820302248,0.20837369561195374,6.527583599090576,0.9613437183674995,10.363608360290527,2.5188937187194824,0.0009419809211976826,0.21452511847019196,6.241080284118652,0,768,7,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.7.mlp.fc2,1.000628771960573,7.104937553405762,3.1269891262054443,0.001004304038360715,0.23040668666362762,6.198234558105469,66,47,3072,0.7774201923236381,248.44329833984375,0.8747745156288147,0.03586263209581375,0.20887716114521027,6.528482913970947,1.0050932078432908,6.9242353439331055,3.1863601207733154,0.0010083547094836831,0.2321992814540863,6.196855545043945,0,768,8,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.8.mlp.fc2,1.0368336772624112,5.805122375488281,3.4802088737487793,0.0009593518334440887,0.23782342672348022,6.172293186187744,66,53,3072,0.7771257567687054,251.99147033691406,0.8694658279418945,0.03139860928058624,0.20915105938911438,6.528603553771973,1.04196221054334,5.713947296142578,3.528191328048706,0.0009608500404283404,0.23956966400146484,6.17088508605957,0,768,9,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.9.mlp.fc2,1.1176584395079414,4.734688758850098,4.035918712615967,0.0010208773892372847,0.25703519582748413,6.138543128967285,66,59,3072,0.7721521497229692,251.1932830810547,0.8823025226593018,0.034006308764219284,0.21187712252140045,6.5287017822265625,1.1256521789954737,4.6872453689575195,4.081254959106445,0.0010282592847943306,0.2589986026287079,6.136961936950684,0,768,10,rows
followup4090_20260608_primary_spectral_fast5,fast5,fast,0,1.0,100007936,blocks.10.mlp.fc2,1.441587999036752,3.4442012310028076,5.40687894821167,0.001217974117025733,0.307552695274353,6.076314449310303,66,65,3072,0.7628534096377091,249.20982360839844,0.9079597592353821,0.03689781203866005,0.21779683232307434,6.5281524658203125,1.45446759303787,3.4359302520751953,5.443570613861084,0.0012281745439395308,0.30955418944358826,6.074759483337402,0,768,11,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.0.attn.q_proj,79.00534873353027,4.132194519042969,41.70002746582031,0.00030889292247593403,2.883200168609619,5.358526229858398,66,0,768,0.7095207242214596,306.5972595214844,1.0035207271575928,0.000726089405361563,0.3393048048019409,6.413774013519287,80.04621957787572,4.079476833343506,42.12370300292969,0.00020023512479383498,2.894275426864624,5.357765197753906,0,768,0,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.1.attn.q_proj,1.52030360336248,2.21761417388916,5.543992519378662,9.788771421881393e-06,0.2918666899204254,4.502834796905518,66,6,768,0.8852209776838896,133.30032348632812,1.002465009689331,0.0001494065800216049,0.32004252076148987,6.028059482574463,1.5302497162457058,2.214766263961792,5.575206756591797,9.614817827241495e-06,0.29333239793777466,4.501402378082275,0,768,1,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.2.attn.q_proj,1.269519530371585,1.932454228401184,4.708245754241943,7.565215582872042e-07,0.23250240087509155,4.240209579467773,66,12,768,0.9108253082764487,105.38716125488281,1.002292513847351,4.886295209871605e-05,0.2999008893966675,5.907318592071533,1.2784009125313864,1.9236115217208862,4.750240802764893,4.341985970768292e-07,0.23405109345912933,4.238029479980469,0,768,2,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.3.attn.q_proj,2.7495741099721305,2.119957208633423,8.040142059326172,2.4764431145740673e-06,0.4178635776042938,3.781355381011963,66,18,768,0.9370992423084517,76.33447265625,1.0021711587905884,7.792837095621508e-06,0.2729726731777191,5.646592617034912,2.772059405857246,2.1100542545318604,8.089393615722656,2.3816210159566253e-06,0.41943830251693726,3.781588077545166,0,768,3,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.4.attn.q_proj,1.0269889443633873,1.9292781352996826,2.8247296810150146,7.99892575287231e-07,0.13955391943454742,4.128783226013184,66,24,768,0.9166384489591811,99.62895965576172,1.0022201538085938,2.2384241674444638e-05,0.2959483563899994,5.8642120361328125,1.0264170731558286,1.9395688772201538,2.8156521320343018,1.3364581263886066e-06,0.13945990800857544,4.1320481300354,0,768,4,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.5.attn.q_proj,1.0443045493093581,2.280693292617798,2.9910950660705566,1.7325480428098672e-07,0.16093476116657257,3.953892707824707,66,30,768,0.9299018828597522,84.98897552490234,1.0021854639053345,7.133273902582005e-05,0.2819511294364929,5.761582374572754,1.044684534979948,2.2751097679138184,3.0026142597198486,6.562605676663225e-07,0.16135017573833466,3.9549038410186768,0,768,5,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.5.mlp.fc2,9.09167549382028,1.194263219833374,15.850618362426758,0.0014148068148642778,0.6151686906814575,4.905578136444092,66,35,3072,0.9313683481166367,111.02156829833984,0.7293541431427002,0.0075381845235824585,0.1929440200328827,6.216676235198975,9.140760750203906,1.1969209909439087,15.892751693725586,0.0014182161539793015,0.6175095438957214,4.901632785797119,0,768,6,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.6.mlp.fc2,8.800359661850138,1.1799978017807007,15.593792915344238,0.0011702482588589191,0.602323055267334,4.8499226570129395,66,41,3072,0.9328761775082838,109.53816223144531,0.7266654968261719,0.007404245436191559,0.19272641837596893,6.20375919342041,8.845918849428173,1.182006597518921,15.633785247802734,0.0011755316518247128,0.6043968200683594,4.846491813659668,0,768,7,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.7.mlp.fc2,9.354432591123285,1.1629549264907837,16.081867218017578,0.0011974440421909094,0.6176186800003052,4.771018981933594,66,47,3072,0.9341008587295258,102.49002838134766,0.745678722858429,0.007307003252208233,0.1932566612958908,6.1903886795043945,9.408706740764856,1.1643449068069458,16.128341674804688,0.0012008603662252426,0.619789719581604,4.767700672149658,0,768,8,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.8.mlp.fc2,8.502912302362967,1.1749441623687744,15.324532508850098,0.001153965829871595,0.5915881395339966,4.743417739868164,66,53,3072,0.9374993250295419,100.11820220947266,0.7343176603317261,0.00709521071985364,0.19063931703567505,6.170113563537598,8.561554945118772,1.1759872436523438,15.377363204956055,0.001156539423391223,0.5939121842384338,4.739983081817627,0,768,9,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.9.mlp.fc2,7.851688579158912,1.1652344465255737,14.720989227294922,0.0009669464197941124,0.5662935972213745,4.707071304321289,66,59,3072,0.9404961944471287,96.71826171875,0.7281540632247925,0.006221080664545298,0.18732917308807373,6.158241271972656,7.900317384724325,1.1662131547927856,14.766678810119629,0.0009691747254692018,0.5683053135871887,4.704055309295654,0,768,10,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,10092544,blocks.10.mlp.fc2,7.024809476728476,1.1864826679229736,13.91161060333252,0.0011032653274014592,0.5398110747337341,4.691140651702881,66,65,3072,0.9423728597758689,94.60899353027344,0.7251649498939514,0.006828066427260637,0.18651674687862396,6.141371726989746,7.082903167173354,1.1867084503173828,13.96961498260498,0.001105678966268897,0.5421383380889893,4.687867164611816,0,768,11,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.0.attn.q_proj,13.061250414684304,7.425919055938721,15.287555694580078,0.00018404591537546366,1.3337956666946411,5.802766799926758,66,0,768,0.5465250758872127,462.73504638671875,1.005326747894287,1.1724980140570551e-05,0.31690743565559387,6.51707649230957,13.364376705099154,7.204879283905029,15.620247840881348,0.00011990773782599717,1.343413233757019,5.800497531890869,0,768,0,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.1.attn.q_proj,2.6615806885178275,3.422215700149536,7.750547409057617,8.704590072738938e-06,0.49668508768081665,4.941189289093018,66,6,768,0.8329928041389727,194.468994140625,1.0029624700546265,0.00017431534070055932,0.36029210686683655,6.1291093826293945,2.7081962101064074,3.3874011039733887,7.839564800262451,4.019558673462598e-06,0.4999310076236725,4.938776016235352,0,768,1,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.2.attn.q_proj,2.5144889993956925,2.6282236576080322,7.688942909240723,1.3624368193632108e-06,0.43314942717552185,4.9839653968811035,66,12,768,0.8178262070862277,209.43313598632812,1.0029993057250977,0.00015634486044291407,0.3610096275806427,6.183350563049316,2.511652562254531,2.6661269664764404,7.6563801765441895,1.3006253539060708e-05,0.43440282344818115,4.983180046081543,0,768,2,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.3.attn.q_proj,1.749435031553714,4.411650657653809,5.6973772048950195,5.8036962400365155e-06,0.41253501176834106,4.961522102355957,66,18,768,0.8341927081746663,194.52920532226562,1.0036453008651733,1.8614049622556195e-05,0.3663771450519562,6.090545654296875,1.7953739983257935,4.307865142822266,5.819628715515137,3.682110900626867e-06,0.41658833622932434,4.957925796508789,0,768,3,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.4.attn.q_proj,1.1007837308137,4.432538986206055,3.604602098464966,5.23444896316505e-06,0.26000532507896423,5.072556972503662,66,24,768,0.8070360180819884,223.25567626953125,1.0040442943572998,8.307047392008826e-05,0.3704439699649811,6.186324596405029,1.1051763128583278,4.407570838928223,3.634519577026367,5.228761892794864e-06,0.26146790385246277,5.071341037750244,0,768,4,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.5.attn.q_proj,1.1002160579625815,4.5705060958862305,3.664388656616211,1.6346124539268203e-05,0.2678309679031372,5.088923454284668,66,30,768,0.8013941152816013,228.74951171875,1.0047671794891357,2.6155907107749954e-05,0.3711724877357483,6.200619697570801,1.104107314952948,4.528606414794922,3.695636034011841,1.8952589016407728e-05,0.26890838146209717,5.088346481323242,0,768,5,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.5.mlp.fc2,1.009233957327026,3.1781482696533203,2.7192981243133545,0.0009990030666813254,0.1556008905172348,5.849483489990234,66,35,3072,0.8286426186118389,222.07957458496094,0.8131058812141418,0.014788424596190453,0.2140612006187439,6.476871967315674,1.0159629591433463,2.9906630516052246,2.8591697216033936,0.0010010555852204561,0.15930578112602234,5.8418426513671875,0,768,6,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.6.mlp.fc2,0.9996026523512948,3.50291109085083,2.4196648597717285,0.0008780476055108011,0.14492185413837433,5.857248783111572,66,41,3072,0.8188581080388004,225.2948455810547,0.8308194279670715,0.012672292068600655,0.21575452387332916,6.48490047454834,1.0032267286908316,3.3046483993530273,2.5318737030029297,0.0008773052250035107,0.14774641394615173,5.851113319396973,0,768,7,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.7.mlp.fc2,0.9970671891890304,3.6343982219696045,2.3096659183502197,0.0008314207079820335,0.14082448184490204,5.857707977294922,66,47,3072,0.8120260744259081,233.72438049316406,0.8316715359687805,0.013766484335064888,0.21729761362075806,6.489486217498779,0.9996491783997133,3.4483349323272705,2.40425181388855,0.0008309048716910183,0.14316481351852417,5.852617263793945,0,768,8,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.8.mlp.fc2,0.9985462495152353,3.5203797817230225,2.3544623851776123,0.0007381624891422689,0.14186221361160278,5.84629487991333,66,53,3072,0.8115194498069601,232.85772705078125,0.8340967297554016,0.013437176123261452,0.21689482033252716,6.490592002868652,1.0009704218190785,3.364750385284424,2.4385948181152344,0.0007406998192891479,0.14396759867668152,5.8417582511901855,0,768,9,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.9.mlp.fc2,0.9983294491416873,3.576861619949341,2.338243246078491,0.0008715093717910349,0.14259065687656403,5.828246116638184,66,59,3072,0.8119429332032904,232.166259765625,0.834713876247406,0.014501448720693588,0.21755851805210114,6.489007949829102,1.0002424543425652,3.4463109970092773,2.4069056510925293,0.0008718327735550702,0.14432185888290405,5.8246049880981445,0,768,10,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,20054016,blocks.10.mlp.fc2,1.00647859664302,3.262728214263916,2.5968708992004395,0.0008722683414816856,0.1528501808643341,5.78622579574585,66,65,3072,0.8184861749535137,223.3119354248047,0.8360719084739685,0.015295316465198994,0.21742276847362518,6.482378005981445,1.0089758616442308,3.170543909072876,2.6601247787475586,0.000874849793035537,0.15456341207027435,5.782721042633057,0,768,11,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.0.attn.q_proj,5.669256262628431,9.334979057312012,10.004963874816895,6.743965786881745e-05,0.9253438711166382,5.996582508087158,66,0,768,0.44649844220757134,552.7637329101562,1.007184386253357,0.0016413539415225387,0.2863221764564514,6.558725833892822,5.744733626454022,9.223785400390625,10.106583595275879,7.589554297737777e-05,0.9296228289604187,5.995761394500732,0,768,0,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.1.attn.q_proj,3.0615717340215314,3.058197021484375,8.679855346679688,2.5178236683132127e-05,0.5202938318252563,5.1607770919799805,66,6,768,0.788776402366626,242.6700897216797,1.0038645267486572,0.0002584510075394064,0.374391108751297,6.222954273223877,3.1029011807244045,3.0449016094207764,8.747124671936035,8.935130608733743e-06,0.5232885479927063,5.158864974975586,0,768,1,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.2.attn.q_proj,1.906610346938868,3.0147483348846436,6.689464092254639,2.381646481808275e-05,0.39156633615493774,5.373241424560547,66,12,768,0.7415992645722839,290.6849365234375,1.0040216445922852,0.00010196134098805487,0.3748706579208374,6.313416481018066,1.941169978294781,2.9780378341674805,6.772533893585205,2.2760224965168163e-05,0.3941645622253418,5.371635913848877,0,768,2,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.3.attn.q_proj,3.538701866594935,3.5600414276123047,9.374982833862305,1.0412240044388454e-05,0.5985909104347229,5.253503799438477,66,18,768,0.7710961598400021,264.2577209472656,1.0052610635757446,3.849353379337117e-05,0.3872653841972351,6.223240852355957,3.6298819094128154,3.503084182739258,9.51513385772705,9.076002811525541e-07,0.6029036641120911,5.251807689666748,0,768,3,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.4.attn.q_proj,2.1304373926572957,3.0973896980285645,7.221704959869385,2.8919313990627415e-05,0.42584624886512756,5.40140962600708,66,24,768,0.735624521579364,298.9793701171875,1.0058776140213013,0.00012478564167395234,0.38233473896980286,6.30510950088501,2.178584006661732,3.052384614944458,7.324676036834717,2.8259912141948007e-05,0.4289850890636444,5.399766445159912,0,768,4,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.5.attn.q_proj,1.2465023509033646,4.669939041137695,4.633142471313477,8.009937118913513e-06,0.32749906182289124,5.5599188804626465,66,30,768,0.6821499179503349,350.68133544921875,1.005372166633606,5.7653589465189725e-05,0.3715248703956604,6.3881330490112305,1.2567174339008207,4.620051860809326,4.679593563079834,4.722889570984989e-06,0.3291179835796356,5.559193134307861,0,768,5,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.5.mlp.fc2,0.9833995430364443,5.806976318359375,1.9402811527252197,0.0008640743908472359,0.1366295963525772,6.090014934539795,66,35,3072,0.7592897621007041,278.1795654296875,0.8637099266052246,0.014244217425584793,0.2178463339805603,6.528007507324219,0.9848599516479726,5.372838497161865,2.041682243347168,0.0008683591731823981,0.1388680636882782,6.086186408996582,0,768,6,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.6.mlp.fc2,0.9849262306193144,5.51968240737915,1.9356757402420044,0.000896248035132885,0.134079247713089,6.081685543060303,66,41,3072,0.7547631767775691,280.5607604980469,0.8685370087623596,0.01570294238626957,0.2187628448009491,6.529317855834961,0.9861995026544372,5.1562275886535645,2.0261805057525635,0.0008979871636256576,0.136160746216774,6.077937126159668,0,768,7,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.7.mlp.fc2,0.9860683900475773,5.275300979614258,1.9747904539108276,0.0008171467343345284,0.1348043829202652,6.071608543395996,66,47,3072,0.7533784762329941,279.0441589355469,0.8733966946601868,0.014700308442115784,0.2186039388179779,6.530289173126221,0.9872428286425685,4.982577323913574,2.053441286087036,0.0008180738077498972,0.1366630345582962,6.068267822265625,0,768,8,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.8.mlp.fc2,0.9881070018140822,4.891910552978516,2.0855629444122314,0.0007971458835527301,0.1385781317949295,6.056919097900391,66,53,3072,0.7570406819080692,280.5736999511719,0.863725483417511,0.013444901444017887,0.21736159920692444,6.529630184173584,0.9892567320490404,4.689607620239258,2.1496217250823975,0.0007969738799147308,0.14019757509231567,6.05405855178833,0,768,9,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.9.mlp.fc2,0.9899358334096111,4.739762306213379,2.1880791187286377,0.00083919771714136,0.14479054510593414,6.035243511199951,66,59,3072,0.758141546027085,278.3301696777344,0.8654270172119141,0.01495322771370411,0.21780675649642944,6.5285234451293945,0.9910139851085408,4.595512390136719,2.2395057678222656,0.0008396133198402822,0.1461896300315857,6.032795429229736,0,768,10,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,30015488,blocks.10.mlp.fc2,0.9987231999153596,4.2998151779174805,2.519892454147339,0.0009272624738514423,0.16260027885437012,5.979501247406006,66,65,3072,0.7682770667287246,269.768798828125,0.8594664931297302,0.014631080441176891,0.21630032360553741,6.524477958679199,1.0001927623204376,4.215645790100098,2.5620241165161133,0.0009276260389015079,0.16389387845993042,5.977374076843262,0,768,11,rows
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,40108032,blocks.0.attn.q_proj,7.0676101376487965,3.5499727725982666,13.503059387207031,0.00018389581236988306,0.7967085242271423,5.950488090515137,66,0,768,0.48502118439194103,521.869384765625,1.0060160160064697,0.0016708382172510028,0.30310308933258057,6.541377067565918,7.104498411493161,3.5712828636169434,13.528312683105469,0.0001981836394406855,0.800771951675415,5.948793411254883,0,768,0,cols
followup4090_20260608_primary_spectral_manual_T5_f3_s2,manual_T5_f3_s2,manual,0,1.0,40108032,blocks.1.attn.q_proj,4.401293427764435,2.7965214252471924,10.581607818603516,1.2618939763342496e-05,0.6071888208389282,5.191858291625977,66,6,768,0.7867300133168796,242.4311065673828,1.0035618543624878,0.00043970203842036426,0.3694002628326416,6.24045991897583,4.508728680812334,2.7695212364196777,10.724495887756348,1.6054238585638814e-05,0.6126521825790405,5.188150882720947,0,768,1,cols
